Case ID,Activity,Resource,Start Timestamp,Work Order  Qty,Part Desc.,Worker ID,Report Type,Qty Completed,Qty Rejected,Qty for MRB,Rework
Case 251,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/9/2012 11:28,5,Cable Head,ID4932,D,4,0,0,
Case 251,Turning & Milling Q.C.,Quality Check 1,1/10/2012 7:00,5,Cable Head,ID4163,D,5,0,0,
Case 251,Laser Marking - Machine 7,Machine 7- Laser Marking,1/10/2012 9:10,5,Cable Head,ID0998,D,5,0,0,
Case 251,Turning & Milling Q.C.,Quality Check 1,1/10/2012 14:50,5,Cable Head,ID4163,D,0,0,0,
Case 251,Lapping - Machine 1,Machine 1 - Lapping,2/14/2012 15:07,5,Cable Head,ID4882,D,5,0,0,
Case 251,Round Grinding - Machine 23,Machine 23 - Turning,2/19/2012 21:42,5,Cable Head,ID4109,D,5,0,0,
Case 251,Final Inspection Q.C.,Quality Check 1,2/20/2012 9:00,5,Cable Head,ID4163,D,0,0,0,
Case 251,Final Inspection Q.C.,Quality Check 1,2/21/2012 7:00,5,Cable Head,ID4163,D,0,0,0,
Case 251,Round Grinding - Machine 23,Machine 23 - Turning,2/21/2012 12:25,5,Cable Head,ID3854,D,0,0,0,
Case 251,Packing,Packing,2/23/2012 0:00,5,Cable Head,ID4820,D,5,0,0,
Case 251,Final Inspection Q.C.,Quality Check 1,2/23/2012 9:00,5,Cable Head,ID4163,D,0,0,0,
Case 251,Final Inspection Q.C.,Quality Check 1,2/23/2012 13:20,5,Cable Head,ID4163,D,5,0,0,
Case 252,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/24/2012 7:04,12,Ballnut,ID4794,S,2,0,0,
Case 252,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/24/2012 7:18,12,Ballnut,ID4794,S,0,0,0,
Case 252,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/24/2012 7:20,12,Ballnut,ID4618,D,0,0,0,
Case 252,Turning & Milling Q.C.,Quality Check 1,1/25/2012 6:50,12,Ballnut,ID4618,D,0,0,0,
Case 252,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/26/2012 7:02,12,Ballnut,ID4794,D,10,0,0,
Case 252,Turning & Milling Q.C.,Quality Check 1,1/26/2012 15:18,12,Ballnut,ID4618,D,12,0,0,
Case 252,Laser Marking - Machine 7,Machine 7- Laser Marking,1/27/2012 8:00,12,Ballnut,ID0998,D,12,0,0,
Case 252,Lapping - Machine 1,Machine 1 - Lapping,1/27/2012 8:20,12,Ballnut,ID0998,D,12,0,0,
Case 252,Final Inspection Q.C.,Quality Check 1,1/27/2012 12:20,12,Ballnut,ID4618,D,0,0,0,
Case 252,Final Inspection Q.C.,Quality Check 1,1/29/2012 7:21,12,Ballnut,ID4493,D,12,0,0,
Case 252,Packing,Packing,1/30/2012 0:00,12,Ballnut,ID4820,D,12,0,0,
Case 253,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,1/9/2012 2:21,16,Blade,ID4641,S,1,0,0,
Case 253,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,1/9/2012 5:49,16,Blade,ID4641,D,2,0,0,
Case 253,Turning & Milling Q.C.,Quality Check 1,1/9/2012 7:04,16,Blade,ID4618,D,0,0,0,
Case 253,Turning & Milling - Machine 9,Machine 9 - Turning & Milling,1/9/2012 7:10,16,Blade,ID3846,D,13,0,0,
Case 253,Turning & Milling Q.C.,Quality Check 1,1/9/2012 9:05,16,Blade,ID4618,D,15,1,0,
Case 253,Laser Marking - Machine 7,Machine 7- Laser Marking,1/10/2012 10:37,16,Blade,ID0998,D,15,0,0,
Case 253,Lapping - Machine 1,Machine 1 - Lapping,1/10/2012 10:54,16,Blade,ID0998,D,0,0,0,
Case 253,Lapping - Machine 1,Machine 1 - Lapping,1/10/2012 11:59,16,Blade,ID0998,D,15,0,0,
Case 253,Flat Grinding - Machine 11,Machine 11 - Grinding,1/10/2012 11:59,16,Blade,ID0998,D,15,0,0,
Case 253,Lapping - Machine 1,Machine 1 - Lapping,1/11/2012 0:00,16,Blade,ID4882,D,0,0,0,
Case 253,Laser Marking - Machine 7,Machine 7- Laser Marking,1/11/2012 14:23,16,Blade,ID4882,D,0,0,0,
Case 253,Final Inspection Q.C.,Quality Check 1,1/15/2012 6:50,16,Blade,ID4618,D,15,0,0,
Case 253,Packing,Packing,1/16/2012 0:00,16,Blade,ID4820,D,3,0,0,
Case 253,Packing,Packing,1/16/2012 0:00,16,Blade,ID4820,D,12,0,0,
Case 254,Laser Marking - Machine 7,Machine 7- Laser Marking,1/2/2012 10:15,225,Spur Gear,ID0998,D,225,0,0,
Case 254,Flat Grinding - Machine 11,Machine 11 - Grinding,1/2/2012 14:00,225,Spur Gear,ID0998,D,100,0,0,
Case 254,Flat Grinding - Machine 11,Machine 11 - Grinding,1/3/2012 17:04,225,Spur Gear,ID0998,D,50,0,0,
Case 254,Flat Grinding - Machine 11,Machine 11 - Grinding,1/4/2012 10:28,225,Spur Gear,ID4882,D,75,0,0,
Case 254,Final Inspection Q.C.,Quality Check 1,1/4/2012 15:26,225,Spur Gear,ID4618,D,0,0,0,
Case 254,Packing,Packing,1/6/2012 0:00,225,Spur Gear,ID4820,D,225,0,0,
Case 254,Final Inspection Q.C.,Quality Check 1,1/6/2012 10:24,225,Spur Gear,ID4618,D,225,0,0,
Case 255,Turning - Machine 8,Machine 15 - Turning,1/2/2012 7:00,40,Bushing,ID0997,D,40,0,0,
Case 255,Turning Q.C.,Quality Check 1,1/5/2012 13:58,40,Bushing,ID4618,D,40,0,0,
Case 255,Laser Marking - Machine 7,Machine 7- Laser Marking,1/10/2012 9:22,40,Bushing,ID0998,D,40,0,0,
Case 255,Final Inspection Q.C.,Quality Check 1,1/11/2012 10:22,40,Bushing,ID4618,D,40,0,0,
Case 255,Packing,Packing,1/16/2012 0:00,40,Bushing,ID4820,D,40,0,0,
Case 256,Turning - Machine 8,Machine 15 - Turning,1/16/2012 16:21,100,Spinner,ID0997,D,20,0,0,
Case 256,Turning - Machine 8,Machine 15 - Turning,1/16/2012 20:11,100,Spinner,ID4932,D,45,0,0,
Case 256,Turning - Machine 8,Machine 15 - Turning,1/17/2012 2:04,100,Spinner,ID4794,D,35,0,0,
Case 256,Turning Q.C.,Quality Check 1,1/17/2012 10:30,100,Spinner,ID4287,D,100,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,1/17/2012 13:00,100,Spinner,ID0997,S,0,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,1/17/2012 16:48,100,Spinner,ID4219,S,1,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,1/17/2012 18:09,100,Spinner,ID4219,D,0,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,1/17/2012 18:41,100,Spinner,ID4219,D,8,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,1/17/2012 20:10,100,Spinner,ID4794,D,26,0,0,
Case 256,Turning - Machine 8,Machine 8 - Turning & Milling,1/18/2012 7:10,100,Spinner,ID0997,D,65,0,0,
Case 256,Turning Q.C.,Quality Check 1,1/18/2012 14:00,100,Spinner,ID4287,D,100,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,1/30/2012 8:06,100,Spinner,ID4132,S,1,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,1/30/2012 15:30,100,Spinner,ID4287,D,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,1/31/2012 7:47,100,Spinner,ID4132,S,1,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,1/31/2012 9:00,100,Spinner,ID4287,D,0,2,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,1/31/2012 11:40,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,1/31/2012 16:48,100,Spinner,ID3846,D,13,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/1/2012 7:02,100,Spinner,ID4641,D,4,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/1/2012 16:07,100,Spinner,ID3846,B,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/2/2012 7:10,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2/2/2012 11:37,100,Spinner,ID4287,D,32,1,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/2/2012 13:27,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/3/2012 7:03,100,Spinner,ID4132,D,8,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2/3/2012 12:00,100,Spinner,ID4287,D,16,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/5/2012 0:42,100,Spinner,ID4641,D,8,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2/5/2012 7:00,100,Spinner,ID4287,D,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/5/2012 7:09,100,Spinner,ID4132,D,17,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,2/5/2012 11:18,100,Spinner,ID0998,D,48,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2/5/2012 15:00,100,Spinner,ID4287,D,16,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/5/2012 20:35,100,Spinner,ID4641,D,12,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/6/2012 7:08,100,Spinner,ID4385,S,0,0,0,
Case 256,Turning & Milling - Machine 10,Machine 10 - Grinding,2/6/2012 7:29,100,Spinner,ID4132,D,12,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2/6/2012 8:00,100,Spinner,ID4287,D,16,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/6/2012 8:08,100,Spinner,ID4385,S,0,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/6/2012 8:10,100,Spinner,ID0420,D,20,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/6/2012 12:10,100,Spinner,ID4385,D,15,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/6/2012 12:12,100,Spinner,ID0420,D,28,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,2/6/2012 13:47,100,Spinner,ID0998,D,32,0,0,
Case 256,Turning & Milling Q.C.,Quality Check 1,2/6/2012 15:00,100,Spinner,ID4287,D,16,1,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2/6/2012 16:00,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/6/2012 16:06,100,Spinner,ID4355,D,21,0,0,
Case 256,Lapping - Machine 1,Machine 1 - Lapping,2/6/2012 16:34,100,Spinner,ID0998,D,16,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/6/2012 20:21,100,Spinner,ID4445,D,45,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/7/2012 3:44,100,Spinner,ID4445,D,11,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2/7/2012 7:00,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/7/2012 7:02,100,Spinner,ID0420,D,28,0,0,
Case 256,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/7/2012 7:05,100,Spinner,ID4385,D,3,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/7/2012 16:11,100,Spinner,ID4355,S,1,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/7/2012 19:01,100,Spinner,ID4355,D,10,0,0,
Case 256,Round Grinding - Machine 3,Machine 3 - Round Grinding,2/8/2012 0:01,100,Spinner,ID4445,D,10,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2/8/2012 9:07,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2/9/2012 9:00,100,Spinner,ID4287,D,0,2,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2/10/2012 10:41,100,Spinner,ID4287,D,0,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2/12/2012 7:05,100,Spinner,ID4287,D,65,0,0,
Case 256,Laser Marking - Machine 7,Machine 7- Laser Marking,2/13/2012 10:38,100,Spinner,ID0998,D,65,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2/13/2012 12:00,100,Spinner,ID4287,D,20,0,0,
Case 256,Round Grinding - Q.C.,Quality Check 1,2/14/2012 7:30,100,Spinner,ID4287,D,6,0,3,
Case 256,Laser Marking - Machine 7,Machine 7- Laser Marking,2/14/2012 13:41,100,Spinner,ID0998,D,26,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,2/17/2012 11:50,100,Spinner,ID4287,S,0,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,2/20/2012 15:53,100,Spinner,ID4493,D,0,0,0,
Case 256,Packing,Packing,2/21/2012 0:00,100,Spinner,ID4820,D,91,0,0,
Case 256,Final Inspection Q.C.,Quality Check 1,2/21/2012 7:00,100,Spinner,ID4493,D,91,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/11/2012 7:35,150,Cable Head,ID4794,S,0,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/11/2012 12:45,150,Cable Head,ID4932,S,1,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/11/2012 15:49,150,Cable Head,ID4429,D,10,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/11/2012 18:09,150,Cable Head,ID4718,D,20,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/11/2012 21:04,150,Cable Head,ID4529,D,75,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/12/2012 7:08,150,Cable Head,ID4429,D,18,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/12/2012 23:38,150,Cable Head,ID4529,D,26,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/13/2012 7:09,150,Cable Head,ID4429,D,23,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/14/2012 13:00,150,Cable Head,ID4794,D,36,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/14/2012 13:00,150,Cable Head,ID4932,D,36,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/14/2012 22:55,150,Cable Head,ID4794,D,28,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/15/2012 0:00,150,Cable Head,ID4529,D,0,0,0,
Case 257,Turning & Milling - Machine 5,Machine 5 - Turning & Milling,1/15/2012 8:40,150,Cable Head,ID4429,D,27,0,0,
Case 257,Turning & Milling Q.C.,Quality Check 1,1/16/2012 9:30,150,Cable Head,ID4163,D,148,1,0,
Case 257,Turning & Milling Q.C.,Quality Check 1,1/16/2012 12:43,150,Cable Head,ID4163,D,0,1,0,
Case 257,Laser Marking - Machine 7,Machine 7- Laser Marking,1/16/2012 15:08,150,Cable Head,ID4882,D,148,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2/13/2012 12:38,150,Cable Head,ID0998,D,0,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2/13/2012 13:47,150,Cable Head,ID4882,D,75,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/13/2012 20:09,150,Cable Head,ID0420,S,0,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/13/2012 23:06,150,Cable Head,ID0420,D,22,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/14/2012 7:00,150,Cable Head,ID4872,D,20,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2/14/2012 8:27,150,Cable Head,ID0998,D,0,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,2/14/2012 10:48,150,Cable Head,ID4882,D,52,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/14/2012 20:07,150,Cable Head,ID0420,D,25,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/15/2012 6:58,150,Cable Head,ID4872,D,3,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/15/2012 7:00,150,Cable Head,ID4445,D,1,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/15/2012 11:26,150,Cable Head,ID4872,D,13,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/15/2012 16:55,150,Cable Head,ID4385,D,0,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/15/2012 18:19,150,Cable Head,ID4385,D,16,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/16/2012 0:10,150,Cable Head,ID0420,D,19,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/16/2012 6:51,150,Cable Head,ID4355,D,2,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,2/16/2012 7:30,150,Cable Head,ID4355,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/16/2012 11:44,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/16/2012 13:20,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/19/2012 7:00,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/19/2012 9:00,150,Cable Head,ID4163,D,41,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/19/2012 10:40,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/19/2012 14:07,150,Cable Head,ID4163,D,0,0,0,
Case 257,Packing,Packing,2/20/2012 0:00,150,Cable Head,ID4820,D,41,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/20/2012 7:00,150,Cable Head,ID4163,D,0,0,0,
Case 257,Packing,Packing,2/21/2012 0:00,150,Cable Head,ID4820,D,52,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/21/2012 9:00,150,Cable Head,ID4163,D,52,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/22/2012 17:00,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/23/2012 10:30,150,Cable Head,ID4163,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/23/2012 13:35,150,Cable Head,ID4163,D,0,2,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/23/2012 14:30,150,Cable Head,ID4163,D,0,3,0,
Case 257,Packing,Packing,2/29/2012 0:00,150,Cable Head,ID4820,D,1,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,2/29/2012 8:30,150,Cable Head,ID4163,D,0,0,1,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,3/4/2012 10:44,150,Cable Head,ID4528,D,0,0,0,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,3/4/2012 15:21,150,Cable Head,ID4528,D,0,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,3/5/2012 11:40,150,Cable Head,ID0998,D,19,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/7/2012 23:26,150,Cable Head,ID4445,D,7,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/8/2012 2:07,150,Cable Head,ID4355,D,19,0,0,
Case 257,Round Grinding - Machine 2,Machine 2 - Round Grinding,3/8/2012 7:06,150,Cable Head,ID0420,D,1,0,0,
Case 257,Packing,Packing,3/18/2012 0:00,150,Cable Head,ID4820,D,8,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/18/2012 7:00,150,Cable Head,ID4163,D,8,0,0,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,3/18/2012 11:56,150,Cable Head,ID4528,D,0,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/19/2012 9:00,150,Cable Head,ID4163,D,16,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/20/2012 9:00,150,Cable Head,ID4163,D,0,4,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/20/2012 9:30,150,Cable Head,ID4163,D,0,1,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/20/2012 9:45,150,Cable Head,ID4163,D,0,1,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/20/2012 10:00,150,Cable Head,ID4163,D,0,1,0,
Case 257,Packing,Packing,3/21/2012 0:00,150,Cable Head,ID4820,D,26,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/21/2012 12:00,150,Cable Head,ID4163,D,10,0,0,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,3/27/2012 20:48,150,Cable Head,ID4528,D,0,0,0,
Case 257,Grinding Rework - Machine 27,Machine 27 - Grinding,3/28/2012 7:04,150,Cable Head,ID4872,D,0,0,0,
Case 257,Lapping - Machine 1,Machine 1 - Lapping,3/28/2012 11:28,150,Cable Head,ID4872,D,2,0,0,Y
Case 257,Final Inspection Q.C.,Quality Check 1,3/30/2012 0:00,150,Cable Head,ID0937,D,0,1,0,
Case 257,Packing,Packing,3/30/2012 0:00,150,Cable Head,ID4820,D,5,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/30/2012 7:20,150,Cable Head,ID4163,D,5,0,0,
Case 257,Final Inspection Q.C.,Quality Check 1,3/30/2012 8:12,150,Cable Head,ID4163,D,0,2,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/16/2012 20:16,50,Ballnut,ID4794,S,1,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/17/2012 0:01,50,Ballnut,ID4794,D,1,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/17/2012 11:26,50,Ballnut,ID4529,D,3,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/18/2012 7:15,50,Ballnut,ID4529,S,0,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/18/2012 10:41,50,Ballnut,ID4529,S,2,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/18/2012 15:12,50,Ballnut,ID4529,D,5,0,0,
Case 258,Turning & Milling - Machine 6,Machine 6 - Turning & Milling,1/18/2012 20:10,50,Ballnut,ID4794,D,38,0,0,
Case 258,Turning & Milling Q.C.,Quality Check 1,1/19/2012 6:53,50,Ballnut,ID4618,D,0,0,0,
Case 258,Turning & Milling Q.C.,Quality Check 1,1/20/2012 6:57,50,Ballnut,ID4618,D,50,0,0,
Case 258,Laser Marking - Machine 7,Machine 7- Laser Marking,1/30/2012 9:48,50,Ballnut,ID0998,D,50,0,0,
Case 258,Lapping - Machine 1,Machine 1 - Lapping,1/30/2012 10:29,50,Ballnut,ID0998,D,50,0,0,
Case 258,Turning & Milling Q.C.,Quality Check 1,1/30/2012 10:45,50,Ballnut,ID4618,D,0,0,0,
Case 258,Final Inspection Q.C.,Quality Check 1,2/1/2012 10:59,50,Ballnut,ID4618,D,0,0,0,
Case 258,Final Inspection Q.C.,Quality Check 1,2/2/2012 9:29,50,Ballnut,ID4618,D,0,16,0,
Case 258,Final Inspection Q.C.,Quality Check 1,2/2/2012 9:36,50,Ballnut,ID4618,D,34,0,0,
Case 258,Packing,Packing,2/5/2012 0:00,50,Ballnut,ID4820,D,34,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/17/2012 11:00,325,Drill,ID4641,S,0,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/17/2012 15:00,325,Drill,ID4641,D,2,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/17/2012 16:32,325,Drill,ID4132,D,18,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/17/2012 23:50,325,Drill,ID4794,D,17,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/18/2012 7:10,325,Drill,ID4641,D,4,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/18/2012 18:06,325,Drill,ID4132,S,1,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/18/2012 19:49,325,Drill,ID4132,D,1,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/18/2012 20:09,325,Drill,ID4794,D,26,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/19/2012 19:23,325,Drill,ID4132,S,1,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/19/2012 21:26,325,Drill,ID4794,D,22,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/20/2012 6:58,325,Drill,ID3846,D,8,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/22/2012 1:46,325,Drill,ID4641,D,12,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/22/2012 8:30,325,Drill,ID4132,D,2,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/22/2012 9:03,325,Drill,ID3846,D,27,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/22/2012 20:19,325,Drill,ID4641,D,26,0,0,
Case 259,Turning & Milling Q.C.,Quality Check 1,1/23/2012 6:54,325,Drill,ID4618,D,0,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/23/2012 20:16,325,Drill,ID4641,S,1,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/23/2012 21:49,325,Drill,ID4641,D,20,0,0,
Case 259,Turning & Milling Q.C.,Quality Check 1,1/24/2012 10:31,325,Drill,ID4618,D,185,0,0,
Case 259,Turning & Milling Q.C.,Quality Check 1,1/24/2012 10:35,325,Drill,ID4618,D,0,1,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/24/2012 23:27,325,Drill,ID4641,S,1,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/25/2012 2:11,325,Drill,ID4641,D,16,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/25/2012 7:11,325,Drill,ID4132,D,5,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/30/2012 15:31,325,Drill,ID4132,S,1,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/30/2012 17:37,325,Drill,ID3846,D,15,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/30/2012 22:46,325,Drill,ID3846,S,15,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/30/2012 23:43,325,Drill,ID4932,D,22,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,1/31/2012 7:15,325,Drill,ID4132,D,2,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2/15/2012 8:13,325,Drill,ID4641,S,0,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2/15/2012 17:55,325,Drill,ID4132,S,1,0,0,
Case 259,Turning & Milling - Machine 10,Machine 10 - Grinding,2/15/2012 21:42,325,Drill,ID4132,D,6,0,0,
